Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
976000,15.30%,8.96%,0.6314,30.027456056453826,-0.6941,15041274,hueristic
977000,15.50%,8.97%,0.6314,29.88166428077816,-0.6899,15047827,hueristic
978000,16.30%,8.98%,0.6314,29.129153337845906,-0.6740,15054750,hueristic
979000,13.20%,8.98%,0.6314,29.4713624575378,-0.7362,15060940,hueristic
980000,14.90%,8.99%,0.6314,28.40590889396828,-0.7020,15067862,hueristic
981000,15.20%,9.00%,0.6276,26.587014010315496,-0.6963,15074450,hueristic
982000,15.00%,9.00%,0.6276,29.288344055309423,-0.7002,15081072,hueristic
983000,14.30%,9.01%,0.6276,29.998599952235068,-0.7140,15087638,hueristic
984000,17.00%,9.02%,0.6276,30.65312169486176,-0.6598,15094238,hueristic
985000,15.10%,9.02%,0.6276,30.968307076723587,-0.6983,15100525,hueristic
986000,17.30%,9.03%,0.6276,29.80178135987974,-0.6539,15107261,hueristic
987000,15.30%,9.04%,0.6276,29.547625679440085,-0.6938,15113777,hueristic
988000,15.90%,9.04%,0.6276,28.840744995071343,-0.6820,15120221,hueristic
989000,16.00%,9.05%,0.6276,29.180139800910233,-0.6803,15127308,hueristic
990000,15.50%,9.06%,0.6276,28.064868994563707,-0.6898,15133774,hueristic
991000,15.40%,9.07%,0.6238,26.406095711973464,-0.6924,15139825,hueristic
992000,15.60%,9.07%,0.6238,29.01533035689258,-0.6879,15146530,hueristic
993000,15.10%,9.08%,0.6238,29.880953406324632,-0.6982,15152991,hueristic
994000,14.20%,9.08%,0.6238,30.373536481066942,-0.7156,15159426,hueristic
995000,13.00%,9.09%,0.6238,30.364285186387956,-0.7404,15166501,hueristic
996000,14.00%,9.09%,0.6238,29.168816779871545,-0.7200,15173141,hueristic
997000,13.50%,9.10%,0.6238,28.78621676457149,-0.7300,15179421,hueristic
998000,15.80%,9.10%,0.6238,27.94033416375971,-0.6837,15185896,hueristic
999000,16.80%,9.11%,0.6238,28.31407723344918,-0.6643,15192846,hueristic
1000000,13.80%,9.12%,0.6238,27.125745028979466,-0.7236,15199237,hueristic
1001000,15.10%,9.13%,0.6200,25.933911135763374,-0.6982,15206007,hueristic
1002000,15.20%,9.13%,0.6200,28.61883523137037,-0.6961,15212548,hueristic
1003000,14.30%,9.14%,0.6200,29.57332723220256,-0.7141,15218983,hueristic
1004000,16.20%,9.14%,0.6200,30.183506375652453,-0.6760,15225474,hueristic
1005000,16.10%,9.15%,0.6200,30.470658069401054,-0.6781,15231824,hueristic
1006000,16.00%,9.16%,0.6200,29.408060437873516,-0.6800,15237935,hueristic
1007000,15.50%,9.16%,0.6200,29.20795696845478,-0.6899,15244377,hueristic
1008000,15.90%,9.17%,0.6200,28.516728266505314,-0.6817,15250789,hueristic
1009000,15.90%,9.18%,0.6200,29.06814004159566,-0.6820,15257156,hueristic
1010000,16.00%,9.18%,0.6200,28.0278841223235,-0.6802,15263798,hueristic
1011000,13.80%,9.18%,0.6162,25.087172202939676,-0.7242,15270547,hueristic
1012000,13.70%,9.19%,0.6162,27.485949498510177,-0.7263,15276839,hueristic
1013000,13.90%,9.19%,0.6162,28.336842426423477,-0.7214,15283239,hueristic
1014000,13.90%,9.20%,0.6162,29.212271475509603,-0.7225,15289513,hueristic
1015000,16.40%,9.21%,0.6162,29.721571140942178,-0.6722,15295937,hueristic
1016000,14.10%,9.21%,0.6162,28.75284737699413,-0.7179,15302207,hueristic
1017000,15.00%,9.22%,0.6162,28.741761982228763,-0.7000,15308895,hueristic
1018000,14.80%,9.22%,0.6162,28.097487275252806,-0.7037,15315705,hueristic
1019000,15.20%,9.23%,0.6162,28.4931669474929,-0.6962,15322167,hueristic
1020000,16.20%,9.23%,0.6162,27.656146113786622,-0.6761,15328571,hueristic
1021000,14.80%,9.24%,0.6124,26.65213296607653,-0.7042,15335142,hueristic
1022000,17.90%,9.24%,0.6124,28.7008780583324,-0.6422,15341339,hueristic
1023000,16.00%,9.25%,0.6124,29.42144570573846,-0.6801,15347625,hueristic
1024000,15.70%,9.26%,0.6124,29.52638628312249,-0.6860,15354204,hueristic
1025000,14.70%,9.26%,0.6124,29.72948611879144,-0.7061,15360293,hueristic
1026000,14.60%,9.27%,0.6124,28.531542407024755,-0.7079,15366824,hueristic
1027000,18.80%,9.28%,0.6124,27.965758923584495,-0.6238,15373598,hueristic
1028000,14.30%,9.28%,0.6124,27.297549978075843,-0.7143,15380168,hueristic
1029000,15.40%,9.29%,0.6124,27.900313261089906,-0.6918,15386483,hueristic
1030000,15.60%,9.29%,0.6124,26.91846419091749,-0.6882,15393396,hueristic
1031000,15.90%,9.30%,0.6086,26.01082691343269,-0.6822,15400004,hueristic
1032000,14.30%,9.30%,0.6086,28.876622255084076,-0.7142,15406150,hueristic
1033000,16.30%,9.31%,0.6086,29.99312796688648,-0.6744,15412304,hueristic
1034000,15.10%,9.31%,0.6086,30.644894029550812,-0.6977,15419130,hueristic
1035000,14.00%,9.32%,0.6086,30.8465671854265,-0.7194,15425801,hueristic
1036000,15.30%,9.32%,0.6086,29.703913004701423,-0.6945,15432214,hueristic
1037000,15.90%,9.33%,0.6086,29.448374500896485,-0.6821,15438475,hueristic
1038000,16.70%,9.34%,0.6086,28.610654889706147,-0.6656,15444861,hueristic
1039000,15.30%,9.34%,0.6086,29.00178961170112,-0.6943,15450821,hueristic
1040000,16.80%,9.35%,0.6086,27.82286349225709,-0.6640,15457303,hueristic
1041000,16.70%,9.36%,0.6048,26.598360466271103,-0.6662,15463980,hueristic
1042000,17.60%,9.36%,0.6048,29.24732931320948,-0.6482,15470250,hueristic
1043000,16.20%,9.37%,0.6048,30.181293242176732,-0.6759,15476932,hueristic
1044000,14.80%,9.38%,0.6048,30.21487743833236,-0.7040,15483148,hueristic
1045000,17.60%,9.38%,0.6048,29.9701460530863,-0.6480,15489450,hueristic
1046000,14.60%,9.39%,0.6048,28.860550920783247,-0.7081,15495750,hueristic
1047000,16.90%,9.40%,0.6048,28.50736204998343,-0.6619,15501761,hueristic
1048000,16.80%,9.40%,0.6048,27.691281644760142,-0.6642,15508000,hueristic
1049000,15.90%,9.41%,0.6048,28.271409221079274,-0.6818,15514289,hueristic
1050000,16.20%,9.42%,0.6048,27.106880749359288,-0.6761,15520768,hueristic
1051000,15.40%,9.43%,0.6010,24.170334592936783,-0.6924,15527304,hueristic
1052000,14.80%,9.43%,0.6010,26.808573065795624,-0.7039,15533537,hueristic
1053000,15.80%,9.44%,0.6010,27.8308894328979,-0.6842,15539458,hueristic
1054000,16.50%,9.44%,0.6010,28.366801013084675,-0.6695,15545915,hueristic
1055000,15.30%,9.45%,0.6010,28.551838944500997,-0.6944,15552034,hueristic
1056000,14.90%,9.45%,0.6010,27.630280298527822,-0.7021,15558158,hueristic
1057000,17.60%,9.46%,0.6010,27.39505794730698,-0.6481,15564110,hueristic
1058000,16.10%,9.47%,0.6010,26.621797590579348,-0.6779,15570253,hueristic
1059000,13.70%,9.47%,0.6010,27.287526709058035,-0.7259,15576817,hueristic
1060000,16.20%,9.48%,0.6010,26.539285473367723,-0.6755,15582356,hueristic
1061000,14.60%,9.48%,0.5972,26.85783637541386,-0.7085,15588214,hueristic
1062000,17.00%,9.49%,0.5972,29.337564024776302,-0.6599,15594457,hueristic
1063000,16.40%,9.50%,0.5972,30.214075775741556,-0.6721,15600214,hueristic
1064000,16.00%,9.50%,0.5972,30.959819897178846,-0.6798,15606459,hueristic
1065000,16.30%,9.51%,0.5972,31.154046141903777,-0.6744,15612675,hueristic
1066000,15.20%,9.52%,0.5972,30.01849424619595,-0.6958,15618699,hueristic
1067000,18.00%,9.52%,0.5972,29.492817898307926,-0.6398,15624963,hueristic
1068000,15.70%,9.53%,0.5972,28.503572356153093,-0.6862,15631613,hueristic
1069000,16.60%,9.54%,0.5972,28.9380380534711,-0.6681,15637444,hueristic
1070000,14.60%,9.54%,0.5972,27.755637265270288,-0.7077,15643572,hueristic
1071000,16.10%,9.55%,0.5934,26.518159215753645,-0.6786,15649823,hueristic
1072000,18.50%,9.55%,0.5934,29.295916214779297,-0.6293,15656016,hueristic
1073000,17.50%,9.56%,0.5934,30.1310734568477,-0.6505,15661695,hueristic
1074000,18.30%,9.57%,0.5934,30.310193858121988,-0.6342,15667332,hueristic
1075000,16.00%,9.58%,0.5934,30.93275578123716,-0.6795,15673431,hueristic
1076000,18.00%,9.58%,0.5934,29.72661810578711,-0.6402,15679416,hueristic
1077000,16.20%,9.59%,0.5934,29.660326332155623,-0.6759,15685592,hueristic
1078000,17.70%,9.60%,0.5934,28.845663571014505,-0.6458,15691879,hueristic
1079000,19.50%,9.61%,0.5934,29.247628537206737,-0.6104,15697992,hueristic
1080000,16.10%,9.61%,0.5934,28.16749082303648,-0.6781,15703734,hueristic
1081000,15.70%,9.62%,0.5896,25.18239295690514,-0.6864,15709846,hueristic
1082000,16.60%,9.62%,0.5896,26.889459545778525,-0.6679,15716020,hueristic
1083000,14.60%,9.63%,0.5896,27.603061185318925,-0.7082,15721564,hueristic
1084000,16.40%,9.63%,0.5896,28.685490122092197,-0.6716,15727680,hueristic
1085000,15.10%,9.64%,0.5896,29.09658535805696,-0.6985,15733958,hueristic
1086000,18.30%,9.65%,0.5896,28.25237982721965,-0.6338,15739864,hueristic
1087000,15.80%,9.65%,0.5896,28.226099543130363,-0.6843,15746306,hueristic
1088000,17.20%,9.66%,0.5896,27.548407529772653,-0.6558,15751866,hueristic
1089000,16.90%,9.67%,0.5896,27.962148457357724,-0.6620,15757797,hueristic
1090000,16.70%,9.67%,0.5896,26.893777530885917,-0.6658,15763809,hueristic
1091000,15.30%,9.68%,0.5858,26.597990567897217,-0.6945,15769797,hueristic
1092000,16.90%,9.68%,0.5858,28.564122570076933,-0.6619,15775598,hueristic
1093000,17.60%,9.69%,0.5858,28.973053805427927,-0.6480,15781797,hueristic
1094000,15.70%,9.69%,0.5858,29.08654078993808,-0.6857,15787516,hueristic
1095000,17.20%,9.70%,0.5858,29.394179193063994,-0.6563,15792977,hueristic
1096000,16.50%,9.71%,0.5858,28.255955634673136,-0.6701,15799108,hueristic
1097000,15.10%,9.71%,0.5858,28.218081841191825,-0.6981,15805108,hueristic
1098000,19.90%,9.72%,0.5858,27.50802527738056,-0.6017,15811630,hueristic
1099000,16.80%,9.73%,0.5858,27.95313189727286,-0.6644,15817963,hueristic
1100000,20.90%,9.74%,0.5858,27.076190414408586,-0.5821,15824335,hueristic
1101000,16.70%,9.75%,0.5820,27.10948329838183,-0.6662,15830240,hueristic
1102000,15.40%,9.75%,0.5820,28.54595297510133,-0.6921,15836405,hueristic
1103000,17.40%,9.76%,0.5820,28.846249601862578,-0.6522,15841935,hueristic
1104000,16.30%,9.76%,0.5820,29.437847058725207,-0.6742,15847738,hueristic
1105000,16.70%,9.77%,0.5820,29.90154944729602,-0.6660,15853835,hueristic
1106000,17.50%,9.78%,0.5820,28.93879488436493,-0.6497,15859919,hueristic
1107000,16.20%,9.78%,0.5820,28.823831248144234,-0.6763,15865825,hueristic
1108000,16.90%,9.79%,0.5820,28.052637128759315,-0.6620,15871871,hueristic
1109000,16.40%,9.80%,0.5820,28.61914634932893,-0.6718,15877125,hueristic
1110000,17.20%,9.80%,0.5820,27.695199629163195,-0.6560,15882876,hueristic
1111000,17.00%,9.81%,0.5782,26.6785780788777,-0.6603,15888710,hueristic
1112000,17.90%,9.81%,0.5782,28.917693990845077,-0.6421,15894881,hueristic
1113000,15.80%,9.82%,0.5782,29.380006110607688,-0.6841,15900419,hueristic
1114000,16.80%,9.83%,0.5782,30.095345084270125,-0.6639,15906250,hueristic
1115000,18.70%,9.83%,0.5782,30.29406399580861,-0.6262,15912447,hueristic
1116000,16.70%,9.84%,0.5782,29.02274679165856,-0.6655,15918181,hueristic
1117000,16.10%,9.85%,0.5782,28.967261828827475,-0.6785,15924318,hueristic
1118000,16.70%,9.85%,0.5782,28.335516782799722,-0.6657,15930445,hueristic
1119000,16.30%,9.86%,0.5782,28.708699558615546,-0.6740,15936245,hueristic
1120000,17.00%,9.86%,0.5782,27.717013331788095,-0.6599,15941866,hueristic
1121000,16.30%,9.87%,0.5744,25.241763694624698,-0.6738,15947626,hueristic
1122000,18.20%,9.87%,0.5744,27.313633065683472,-0.6359,15953433,hueristic
1123000,20.40%,9.88%,0.5744,28.674506853827058,-0.5929,15959116,hueristic
1124000,16.10%,9.89%,0.5744,29.16043779583126,-0.6778,15965617,hueristic
1125000,17.80%,9.90%,0.5744,29.435006925258982,-0.6441,15971689,hueristic
1126000,14.80%,9.90%,0.5744,28.420876154317902,-0.7040,15977202,hueristic
1127000,15.00%,9.90%,0.5744,27.632444604818172,-0.7001,15982645,hueristic
1128000,16.90%,9.91%,0.5744,27.001354128559953,-0.6619,15988291,hueristic
1129000,17.90%,9.92%,0.5744,27.547789535138293,-0.6420,15994062,hueristic
1130000,19.90%,9.93%,0.5744,26.63369536476747,-0.6019,16000337,hueristic
1131000,17.40%,9.94%,0.5706,26.76803404667569,-0.6526,16006420,hueristic
1132000,18.90%,9.94%,0.5706,27.79082241680086,-0.6214,16012370,hueristic
1133000,15.90%,9.95%,0.5706,28.18614756632261,-0.6824,16017947,hueristic
1134000,17.70%,9.96%,0.5706,28.912789287995153,-0.6456,16023637,hueristic
1135000,18.10%,9.96%,0.5706,29.339322266065327,-0.6383,16029434,hueristic
1136000,17.70%,9.97%,0.5706,28.370725950852048,-0.6460,16035605,hueristic
1137000,19.30%,9.98%,0.5706,28.381357109419017,-0.6136,16041553,hueristic
1138000,16.40%,9.98%,0.5706,27.76158584222822,-0.6724,16047073,hueristic
1139000,16.40%,9.99%,0.5706,28.315149404337884,-0.6722,16053050,hueristic
1140000,14.60%,9.99%,0.5706,27.464272702137663,-0.7078,16058887,hueristic
1141000,20.20%,10.00%,0.5668,25.33255890013639,-0.5966,16065035,hueristic
1142000,17.90%,10.01%,0.5668,27.272713558739866,-0.6421,16070988,hueristic
1143000,17.20%,10.01%,0.5668,27.7584383838261,-0.6558,16076967,hueristic
1144000,14.90%,10.02%,0.5668,28.407914402998163,-0.7018,16083305,hueristic
1145000,18.50%,10.02%,0.5668,28.722758263752848,-0.6304,16089263,hueristic
1146000,17.40%,10.03%,0.5668,27.890197477355777,-0.6520,16095158,hueristic
1147000,15.60%,10.04%,0.5668,27.924862902765184,-0.6879,16100679,hueristic
1148000,17.30%,10.04%,0.5668,27.19532462999863,-0.6539,16106713,hueristic
1149000,16.20%,10.05%,0.5668,27.626506186990877,-0.6760,16112364,hueristic
1150000,18.90%,10.05%,0.5668,26.623940214434253,-0.6220,16118192,hueristic
1151000,19.70%,10.06%,0.5630,23.947327052809328,-0.6065,16124165,hueristic
1152000,17.60%,10.06%,0.5630,26.889539447340834,-0.6481,16130141,hueristic
1153000,17.70%,10.07%,0.5630,28.742517530608453,-0.6458,16135883,hueristic
1154000,17.10%,10.08%,0.5630,29.464848716809716,-0.6580,16141930,hueristic
1155000,17.80%,10.08%,0.5630,29.40910150628334,-0.6444,16147749,hueristic
1156000,17.60%,10.09%,0.5630,28.42166550444138,-0.6475,16153721,hueristic
1157000,17.50%,10.10%,0.5630,28.247701401184848,-0.6501,16159344,hueristic
1158000,18.40%,10.10%,0.5630,27.533064007407027,-0.6318,16165194,hueristic
1159000,17.10%,10.11%,0.5630,28.079593992340566,-0.6580,16171172,hueristic
1160000,17.00%,10.12%,0.5630,27.18889961190173,-0.6601,16176815,hueristic
1161000,19.70%,10.13%,0.5592,25.24037609502586,-0.6066,16182524,hueristic
1162000,18.70%,10.14%,0.5592,27.712391870329864,-0.6259,16188239,hueristic
1163000,17.60%,10.14%,0.5592,28.525744441103306,-0.6481,16193850,hueristic
1164000,18.10%,10.15%,0.5592,28.71868995708685,-0.6378,16199806,hueristic
1165000,16.70%,10.15%,0.5592,29.505309180678744,-0.6662,16205512,hueristic
1166000,20.40%,10.16%,0.5592,28.46389117966792,-0.5919,16211430,hueristic
1167000,16.40%,10.17%,0.5592,28.254753555742262,-0.6714,16217320,hueristic
1168000,18.10%,10.18%,0.5592,27.346942650929787,-0.6386,16222789,hueristic
1169000,19.70%,10.18%,0.5592,27.923493238832393,-0.6059,16228559,hueristic
1170000,19.10%,10.19%,0.5592,26.97280039884234,-0.6180,16234287,hueristic
1171000,17.30%,10.20%,0.5554,26.40349839001009,-0.6544,16239812,hueristic
1172000,19.10%,10.20%,0.5554,28.02509499436086,-0.6181,16245527,hueristic
1173000,19.50%,10.21%,0.5554,28.275556340236633,-0.6099,16251168,hueristic
1174000,19.90%,10.22%,0.5554,29.296128154495772,-0.6019,16256824,hueristic
1175000,18.00%,10.23%,0.5554,29.811995117697847,-0.6402,16262746,hueristic
1176000,17.00%,10.23%,0.5554,28.635881814881603,-0.6601,16268318,hueristic
1177000,17.40%,10.24%,0.5554,28.398797961503707,-0.6516,16273932,hueristic
1178000,16.90%,10.24%,0.5554,27.65674312380672,-0.6623,16279713,hueristic
1179000,17.70%,10.25%,0.5554,28.29598050263555,-0.6460,16285688,hueristic
1180000,17.70%,10.26%,0.5554,27.411993432311448,-0.6460,16291327,hueristic
1181000,19.00%,10.27%,0.5516,25.874168271172426,-0.6205,16296687,hueristic
1182000,18.10%,10.27%,0.5516,28.317572383142892,-0.6379,16302106,hueristic
1183000,18.70%,10.28%,0.5516,28.780411547576005,-0.6255,16307603,hueristic
1184000,20.00%,10.29%,0.5516,29.2687142686451,-0.6006,16313262,hueristic
1185000,18.70%,10.30%,0.5516,29.27713700147773,-0.6258,16319005,hueristic
1186000,19.20%,10.30%,0.5516,28.433467618552367,-0.6161,16324574,hueristic
1187000,18.60%,10.31%,0.5516,28.31245245227127,-0.6278,16329710,hueristic
1188000,18.50%,10.32%,0.5516,27.76280078509714,-0.6303,16335697,hueristic
1189000,20.60%,10.33%,0.5516,28.329314083319844,-0.5877,16341278,hueristic
1190000,17.60%,10.33%,0.5516,27.410429131669908,-0.6481,16346644,hueristic
1191000,17.90%,10.34%,0.5478,24.898562629545953,-0.6429,16351769,hueristic
1192000,22.00%,10.35%,0.5478,27.555516119554234,-0.5595,16357473,hueristic
1193000,18.70%,10.35%,0.5478,28.55797532066651,-0.6257,16363070,hueristic
1194000,18.10%,10.36%,0.5478,29.386197634636844,-0.6384,16368560,hueristic
1195000,18.70%,10.37%,0.5478,30.01136367971805,-0.6261,16373698,hueristic
1196000,16.90%,10.37%,0.5478,29.01276639244438,-0.6617,16379254,hueristic
1197000,18.10%,10.38%,0.5478,28.542315897219332,-0.6380,16384860,hueristic
1198000,20.40%,10.39%,0.5478,27.86484303413408,-0.5920,16390348,hueristic
1199000,18.10%,10.39%,0.5478,28.44653322522063,-0.6382,16395605,hueristic
1200000,18.70%,10.40%,0.5478,27.52057226757366,-0.6261,16400973,hueristic
1201000,18.20%,10.41%,0.5440,23.487410761517822,-0.6364,16406214,hueristic
1202000,20.60%,10.41%,0.5440,26.607764534519543,-0.5881,16411734,hueristic
1203000,17.90%,10.42%,0.5440,27.61159072684781,-0.6419,16417478,hueristic
1204000,17.80%,10.43%,0.5440,28.607525342766156,-0.6441,16422698,hueristic
1205000,17.70%,10.43%,0.5440,28.933445974557923,-0.6457,16428120,hueristic
1206000,20.10%,10.44%,0.5440,27.538158836291203,-0.5980,16433523,hueristic
1207000,18.30%,10.45%,0.5440,27.519612800885923,-0.6340,16439204,hueristic
1208000,20.20%,10.46%,0.5440,26.9979615425595,-0.5963,16444572,hueristic
1209000,18.80%,10.46%,0.5440,27.46411897330884,-0.6234,16450086,hueristic
1210000,20.20%,10.47%,0.5440,26.421974033506775,-0.5964,16455706,hueristic
1211000,17.50%,10.48%,0.5402,25.95637770730801,-0.6503,16461168,hueristic
1212000,20.40%,10.48%,0.5402,28.107046377805272,-0.5917,16467117,hueristic
1213000,20.20%,10.49%,0.5402,29.405502464434605,-0.5965,16472374,hueristic
1214000,19.10%,10.50%,0.5402,30.350182306152565,-0.6176,16478282,hueristic
1215000,18.40%,10.51%,0.5402,30.686457200015564,-0.6326,16483445,hueristic
1216000,16.70%,10.51%,0.5402,29.4480890444265,-0.6652,16489381,hueristic
1217000,19.40%,10.52%,0.5402,29.19276157734835,-0.6125,16494993,hueristic
1218000,19.20%,10.53%,0.5402,28.146405772612745,-0.6158,16500677,hueristic
1219000,17.40%,10.53%,0.5402,28.69114750862666,-0.6525,16506127,hueristic
1220000,18.30%,10.54%,0.5402,27.71238478436536,-0.6339,16511547,hueristic
1221000,19.50%,10.55%,0.5364,24.420953702106907,-0.6106,16517177,hueristic
1222000,19.00%,10.55%,0.5364,27.841308239012083,-0.6198,16523010,hueristic
1223000,18.90%,10.56%,0.5364,28.403870394474506,-0.6219,16528653,hueristic
1224000,18.20%,10.57%,0.5364,29.14892928710563,-0.6361,16533886,hueristic
1225000,17.60%,10.57%,0.5364,29.490091665590842,-0.6477,16539218,hueristic
1226000,19.10%,10.58%,0.5364,28.317706117164207,-0.6182,16544500,hueristic
1227000,18.90%,10.59%,0.5364,28.276905793888083,-0.6221,16550269,hueristic
1228000,20.60%,10.60%,0.5364,27.61054779849275,-0.5882,16555545,hueristic
1229000,19.00%,10.60%,0.5364,28.19773289448752,-0.6200,16561110,hueristic
1230000,18.30%,10.61%,0.5364,27.125002700420364,-0.6340,16566513,hueristic
1231000,19.60%,10.62%,0.5326,25.156473892096734,-0.6085,16571836,hueristic
1232000,17.00%,10.62%,0.5326,28.39856572721182,-0.6599,16576741,hueristic
1233000,18.10%,10.63%,0.5326,29.464955541080062,-0.6380,16582221,hueristic
1234000,19.20%,10.64%,0.5326,30.168032898754063,-0.6159,16587459,hueristic
1235000,20.00%,10.64%,0.5326,30.561052458601647,-0.6001,16592537,hueristic
1236000,20.40%,10.65%,0.5326,29.417929785017172,-0.5919,16597930,hueristic
1237000,18.20%,10.66%,0.5326,29.23048669922082,-0.6364,16603370,hueristic
1238000,17.90%,10.66%,0.5326,28.405354021488115,-0.6415,16608691,hueristic
1239000,19.40%,10.67%,0.5326,28.917425304335165,-0.6126,16613977,hueristic
1240000,20.10%,10.68%,0.5326,27.90531896574815,-0.5975,16619277,hueristic
1241000,20.60%,10.69%,0.5288,26.04410427594134,-0.5886,16624703,hueristic
1242000,19.30%,10.69%,0.5288,27.723479433412283,-0.6135,16629651,hueristic
1243000,22.50%,10.70%,0.5288,28.504895432311717,-0.5502,16635228,hueristic
1244000,18.50%,10.71%,0.5288,28.659887132404716,-0.6303,16640607,hueristic
1245000,19.20%,10.72%,0.5288,29.14972311813402,-0.6159,16646059,hueristic
1246000,18.20%,10.72%,0.5288,28.171089644121516,-0.6363,16651484,hueristic
1247000,18.60%,10.73%,0.5288,28.202425755372648,-0.6279,16656343,hueristic
1248000,17.90%,10.74%,0.5288,27.607932818911262,-0.6417,16661775,hueristic
1249000,22.20%,10.74%,0.5288,28.221679813693594,-0.5561,16667188,hueristic
1250000,18.10%,10.75%,0.5288,27.192495204715375,-0.6382,16672706,hueristic
1251000,19.40%,10.76%,0.5250,25.100954899426675,-0.6124,16677733,hueristic
1252000,20.80%,10.77%,0.5250,27.876440697202522,-0.5839,16683247,hueristic
1253000,19.40%,10.77%,0.5250,28.1721066923181,-0.6120,16688650,hueristic
1254000,18.10%,10.78%,0.5250,29.35687904483923,-0.6380,16693880,hueristic
1255000,21.00%,10.79%,0.5250,29.333261155708744,-0.5800,16699315,hueristic
1256000,20.60%,10.79%,0.5250,28.034737187238996,-0.5880,16704727,hueristic
1257000,18.10%,10.80%,0.5250,27.93630823524522,-0.6378,16710268,hueristic
1258000,20.40%,10.81%,0.5250,27.06634693350094,-0.5925,16715346,hueristic
1259000,19.70%,10.81%,0.5250,27.6254022995183,-0.6055,16720724,hueristic
1260000,21.50%,10.82%,0.5250,26.753099372277582,-0.5700,16726065,hueristic
1261000,20.40%,10.83%,0.5212,25.274571534112965,-0.5925,16731713,hueristic
1262000,21.80%,10.84%,0.5212,27.917708328344723,-0.5637,16736553,hueristic
1263000,19.50%,10.84%,0.5212,28.88199145475904,-0.6102,16741812,hueristic
1264000,19.30%,10.85%,0.5212,29.623896657809922,-0.6140,16747432,hueristic
1265000,18.70%,10.86%,0.5212,29.989430828887844,-0.6260,16752680,hueristic
1266000,23.20%,10.87%,0.5212,28.772172035592163,-0.5360,16757724,hueristic
1267000,19.20%,10.87%,0.5212,28.31425139679664,-0.6163,16762817,hueristic
1268000,19.50%,10.88%,0.5212,27.53689706511395,-0.6098,16768463,hueristic
1269000,21.00%,10.89%,0.5212,27.967147990090208,-0.5797,16773815,hueristic
1270000,17.30%,10.89%,0.5212,26.911633583075275,-0.6542,16778730,hueristic
1271000,21.30%,10.90%,0.5174,25.160492541951346,-0.5746,16783792,hueristic
1272000,19.80%,10.91%,0.5174,27.683191594973124,-0.6037,16789115,hueristic
1273000,19.80%,10.91%,0.5174,28.85824214234373,-0.6042,16794310,hueristic
1274000,23.20%,10.92%,0.5174,29.926936012996084,-0.5361,16799420,hueristic
1275000,19.40%,10.93%,0.5174,30.265914222923424,-0.6117,16804790,hueristic
1276000,21.80%,10.94%,0.5174,29.096182138906546,-0.5640,16809999,hueristic
1277000,20.80%,10.94%,0.5174,28.743011687505685,-0.5840,16815113,hueristic
1278000,20.10%,10.95%,0.5174,28.050465623959944,-0.5975,16820297,hueristic
1279000,20.00%,10.96%,0.5174,28.611580826044786,-0.6007,16825588,hueristic
1280000,19.40%,10.97%,0.5174,27.569999778476582,-0.6120,16830938,hueristic
1281000,18.30%,10.98%,0.5136,25.467863076427005,-0.6342,16835903,hueristic
1282000,18.40%,10.98%,0.5136,27.966092936579646,-0.6323,16841304,hueristic
1283000,20.70%,10.99%,0.5136,28.79366191028338,-0.5858,16846610,hueristic
1284000,22.80%,11.00%,0.5136,29.79903914264673,-0.5440,16851956,hueristic
1285000,19.70%,11.01%,0.5136,30.231586300570346,-0.6058,16857151,hueristic
1286000,19.30%,11.01%,0.5136,28.920262581502264,-0.6146,16862039,hueristic
1287000,19.90%,11.02%,0.5136,28.784399877006443,-0.6017,16866763,hueristic
1288000,22.30%,11.03%,0.5136,27.943606194890318,-0.5539,16871881,hueristic
1289000,18.40%,11.03%,0.5136,28.434488803796725,-0.6319,16877434,hueristic
1290000,19.80%,11.04%,0.5136,27.44425590648957,-0.6041,16882528,hueristic
1291000,19.20%,11.05%,0.5098,24.59361253308485,-0.6165,16887854,hueristic
1292000,20.10%,11.05%,0.5098,26.88675006925208,-0.5980,16893219,hueristic
1293000,21.80%,11.06%,0.5098,27.346485951327548,-0.5637,16898265,hueristic
1294000,19.50%,11.07%,0.5098,28.144509332665066,-0.6105,16903354,hueristic
1295000,21.30%,11.08%,0.5098,27.986376231964872,-0.5735,16908510,hueristic
1296000,22.10%,11.08%,0.5098,27.265586900342534,-0.5581,16913591,hueristic
1297000,19.40%,11.09%,0.5098,27.23551699418954,-0.6122,16918515,hueristic
1298000,20.30%,11.10%,0.5098,26.41405444820305,-0.5939,16923611,hueristic
1299000,19.00%,11.10%,0.5098,27.07978445956335,-0.6198,16929117,hueristic
1300000,19.50%,11.11%,0.5098,26.39470162944665,-0.6100,16934433,hueristic
1301000,21.90%,11.12%,0.5060,25.387986142578136,-0.5624,16939362,hueristic
1302000,21.30%,11.13%,0.5060,28.1780667775273,-0.5739,16944729,hueristic
1303000,18.80%,11.13%,0.5060,28.98583829526456,-0.6243,16949715,hueristic
1304000,18.50%,11.14%,0.5060,29.45118339438496,-0.6295,16954804,hueristic
1305000,23.20%,11.15%,0.5060,29.749133343737352,-0.5362,16959986,hueristic
1306000,22.10%,11.16%,0.5060,28.642825445487997,-0.5581,16964810,hueristic
1307000,20.00%,11.16%,0.5060,28.495180476141694,-0.6002,16969932,hueristic
