Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
284000,47.10%,40.95%,0.4370,37.15604757715602,-0.0581,933811,maxbp
285000,48.50%,40.98%,0.4370,36.058425594473896,-0.0301,934475,maxbp
286000,46.90%,41.00%,0.4370,36.70341681651885,-0.0620,935171,maxbp
287000,49.80%,41.03%,0.4370,35.94800409323543,-0.0040,935818,maxbp
288000,46.20%,41.05%,0.4370,34.77143695271767,-0.0760,936482,maxbp
289000,46.80%,41.07%,0.4370,35.19417697608474,-0.0639,937171,maxbp
290000,46.50%,41.09%,0.4370,33.2793798160888,-0.0700,937806,maxbp
291000,46.70%,41.11%,0.4347,37.313662611880055,-0.0663,938449,maxbp
292000,45.10%,41.12%,0.4347,37.5436864074096,-0.0973,939126,maxbp
293000,48.70%,41.15%,0.4347,37.03410811056084,-0.0265,939772,maxbp
294000,48.70%,41.18%,0.4347,36.15764535582846,-0.0262,940415,maxbp
295000,46.50%,41.19%,0.4347,35.972084550062654,-0.0701,941076,maxbp
296000,47.40%,41.21%,0.4347,36.589586817481376,-0.0520,941717,maxbp
297000,47.70%,41.24%,0.4347,35.96578806075791,-0.0460,942376,maxbp
298000,45.40%,41.25%,0.4347,35.2389713295938,-0.0916,942977,maxbp
299000,47.80%,41.27%,0.4347,35.665535065432664,-0.0447,943618,maxbp
300000,46.00%,41.29%,0.4347,34.04455136050535,-0.0797,944296,maxbp
301000,42.30%,41.29%,0.4325,37.545511793856384,-0.1543,944885,maxbp
302000,47.00%,41.31%,0.4325,36.60363771723969,-0.0601,945506,maxbp
303000,47.50%,41.33%,0.4325,36.90920772404506,-0.0499,946132,maxbp
304000,46.20%,41.35%,0.4325,36.0039804520024,-0.0760,946761,maxbp
305000,47.00%,41.37%,0.4325,35.96553092459395,-0.0598,947406,maxbp
306000,48.20%,41.39%,0.4325,35.60692995446192,-0.0358,948036,maxbp
307000,46.90%,41.41%,0.4325,36.11649686933397,-0.0625,948648,maxbp
308000,49.90%,41.44%,0.4325,35.43168104946946,-0.0017,949249,maxbp
309000,46.70%,41.45%,0.4325,35.70188340370913,-0.0660,949877,maxbp
310000,46.40%,41.47%,0.4325,33.98562821973168,-0.0722,950505,maxbp
311000,46.30%,41.49%,0.4303,37.369238416752154,-0.0742,951083,maxbp
312000,47.40%,41.50%,0.4303,37.77568107221552,-0.0519,951628,maxbp
